timestamp,open,high,low,close
2025-01-10 11:03:00,25080.0,25080.0,25080.0,25080.0
2025-01-10 11:04:00,25085.0,25085.0,25084.7,25084.7
2025-01-10 11:05:00,25080.0,25080.0,25077.0,25077.0
2025-01-10 11:06:00,25077.0,25077.0,25077.0,25077.0
2025-01-10 11:07:00,25080.0,25080.0,25080.0,25080.0
2025-01-10 11:08:00,25084.0,25084.0,25084.0,25084.0
2025-01-10 11:09:00,25085.0,25085.0,25085.0,25085.0
2025-01-10 11:10:00,25085.3,25088.0,25085.3,25088.0
2025-01-10 11:11:00,25089.5,25089.9,25089.5,25089.9
2025-01-10 11:12:00,25090.0,25096.2,25090.0,25096.2
2025-01-10 11:13:00,25097.0,25099.9,25097.0,25099.9
2025-01-10 11:14:00,25100.0,25100.0,25099.1,25100.0
2025-01-10 11:15:00,25102.0,25120.0,25102.0,25120.0
2025-01-10 11:16:00,25125.0,25130.0,25122.3,25122.3
2025-01-10 11:17:00,25131.9,25132.4,25122.4,25132.4
2025-01-10 11:18:00,25128.1,25132.0,25128.1,25132.0
2025-01-10 11:19:00,25125.0,25125.0,25125.0,25125.0
2025-01-10 11:20:00,25119.9,25133.2,25119.9,25133.2
2025-01-10 11:21:00,25131.3,25131.3,25121.4,25127.9
2025-01-10 11:22:00,25127.0,25130.0,25127.0,25127.0
2025-01-10 11:23:00,25128.0,25128.0,25125.0,25125.0
2025-01-10 11:24:00,25120.2,25120.2,25120.2,25120.2
2025-01-10 11:25:00,25122.2,25124.0,25122.2,25124.0
2025-01-10 11:26:00,25122.2,25122.2,25122.2,25122.2
2025-01-10 11:27:00,25130.0,25132.9,25130.0,25132.9
2025-01-10 11:28:00,25133.0,25133.0,25133.0,25133.0
2025-01-10 11:29:00,25133.0,25133.0,25133.0,25133.0
2025-01-10 11:30:00,25130.1,25140.0,25130.1,25140.0
2025-01-10 11:31:00,25142.8,25146.0,25142.8,25146.0
2025-01-10 11:32:00,25148.6,25148.6,25148.0,25148.0
2025-01-10 11:33:00,25149.8,25155.0,25148.5,25155.0
2025-01-10 11:34:00,25154.3,25154.3,25154.3,25154.3
2025-01-10 11:35:00,25155.0,25157.0,25154.7,25154.7
2025-01-10 11:36:00,25155.1,25159.0,25153.0,25153.0
2025-01-10 11:37:00,25151.0,25151.0,25151.0,25151.0
2025-01-10 11:38:00,25150.0,25151.3,25150.0,25151.3
2025-01-10 11:39:00,25153.0,25158.9,25153.0,25158.9
2025-01-10 11:40:00,25159.0,25159.0,25157.7,25158.0
2025-01-10 11:41:00,25153.2,25153.2,25153.2,25153.2
2025-01-10 11:42:00,25158.9,25160.0,25158.9,25160.0
2025-01-10 11:43:00,25161.0,25175.0,25161.0,25175.0
2025-01-10 11:44:00,25176.3,25183.9,25176.2,25183.9
2025-01-10 11:45:00,25187.0,25187.0,25185.0,25186.3
2025-01-10 11:46:00,25186.6,25195.0,25186.6,25190.7
2025-01-10 11:47:00,25193.0,25193.0,25190.1,25190.1
2025-01-10 11:48:00,25192.5,25195.6,25192.5,25195.6
2025-01-10 11:49:00,25197.6,25197.6,25197.0,25197.0
2025-01-10 11:50:00,25191.6,25195.4,25191.6,25194.0
2025-01-10 11:51:00,25195.0,25198.4,25191.5,25198.4
2025-01-10 11:52:00,25192.4,25196.9,25192.4,25194.3
2025-01-10 11:53:00,25194.9,25195.0,25189.3,25189.3
2025-01-10 11:54:00,25186.9,25188.5,25186.9,25188.5
2025-01-10 11:55:00,25192.4,25194.2,25188.6,25194.2
2025-01-10 11:56:00,25195.0,25211.1,25195.0,25211.1
2025-01-10 11:57:00,25206.3,25212.9,25206.3,25211.0
2025-01-10 11:58:00,25213.4,25213.4,25209.0,25212.0
2025-01-10 11:59:00,25215.0,25222.9,25215.0,25222.9
2025-01-10 12:00:00,25219.6,25219.6,25216.9,25217.5
2025-01-10 12:01:00,25214.6,25214.6,25214.0,25214.0
2025-01-10 12:02:00,25210.0,25210.0,25210.0,25210.0
2025-01-10 12:03:00,25212.0,25212.0,25212.0,25212.0
2025-01-10 12:04:00,25214.0,25229.2,25214.0,25229.2
2025-01-10 12:05:00,25228.5,25232.0,25224.4,25232.0
2025-01-10 12:06:00,25229.2,25229.2,25229.2,25229.2
2025-01-10 12:07:00,25224.7,25224.7,25216.6,25216.6
2025-01-10 12:08:00,25218.5,25218.5,25218.5,25218.5
2025-01-10 12:09:00,25215.4,25215.4,25215.4,25215.4
2025-01-10 12:10:00,25218.0,25220.0,25218.0,25220.0
2025-01-10 12:11:00,25225.0,25229.0,25222.8,25229.0
2025-01-10 12:12:00,25224.5,25230.0,25224.5,25230.0
2025-01-10 12:13:00,25223.3,25223.4,25223.3,25223.4
2025-01-10 12:14:00,25227.0,25227.0,25227.0,25227.0
2025-01-10 12:15:00,25225.0,25225.0,25225.0,25225.0
2025-01-10 12:16:00,25228.0,25228.0,25228.0,25228.0
2025-01-10 12:17:00,25225.0,25225.0,25225.0,25225.0
2025-01-10 12:18:00,25220.0,25222.3,25214.5,25215.8
2025-01-10 12:19:00,25212.9,25215.8,25212.9,25215.8
2025-01-10 12:20:00,25205.7,25210.4,25205.7,25210.4
2025-01-10 12:21:00,25208.7,25208.7,25208.6,25208.6
2025-01-10 12:22:00,25200.0,25205.8,25200.0,25205.8
2025-01-10 12:23:00,25205.8,25205.8,25205.8,25205.8
2025-01-10 12:24:00,25205.7,25205.7,25201.2,25201.2
2025-01-10 12:25:00,25200.0,25200.0,25190.0,25190.0
2025-01-10 12:26:00,25186.0,25195.2,25186.0,25195.2
2025-01-10 12:27:00,25204.0,25204.0,25202.1,25202.1
2025-01-10 12:28:00,25201.7,25201.7,25199.7,25199.7
2025-01-10 12:29:00,25199.7,25199.7,25199.7,25199.7
2025-01-10 12:30:00,25195.2,25195.2,25195.2,25195.2
2025-01-10 12:31:00,25195.2,25195.2,25195.2,25195.2
2025-01-10 12:32:00,25200.0,25200.0,25200.0,25200.0
2025-01-10 12:33:00,25195.2,25195.2,25185.0,25185.0
2025-01-10 12:34:00,25185.0,25185.0,25185.0,25185.0
2025-01-10 12:35:00,25189.2,25189.2,25189.2,25189.2
2025-01-10 12:36:00,25190.0,25190.0,25185.0,25185.0
2025-01-10 12:37:00,25185.4,25185.4,25185.4,25185.4
2025-01-10 12:38:00,25185.4,25185.4,25185.4,25185.4
2025-01-10 12:39:00,25200.0,25200.0,25200.0,25200.0
2025-01-10 12:40:00,25195.0,25200.0,25195.0,25200.0
2025-01-10 12:41:00,25198.0,25201.7,25196.7,25196.7
2025-01-10 12:42:00,25195.8,25195.8,25195.8,25195.8
2025-01-10 12:43:00,25193.0,25194.5,25190.0,25190.0
2025-01-10 12:44:00,25184.2,25184.2,25180.0,25180.0
2025-01-10 12:45:00,25182.0,25182.0,25180.0,25180.0
2025-01-10 12:46:00,25176.3,25176.3,25176.1,25176.1
2025-01-10 12:47:00,25175.4,25180.0,25175.4,25180.0
2025-01-10 12:48:00,25180.0,25180.0,25180.0,25180.0
2025-01-10 12:49:00,25180.0,25180.0,25180.0,25180.0
2025-01-10 12:50:00,25185.0,25185.0,25185.0,25185.0
2025-01-10 12:51:00,25184.9,25184.9,25184.9,25184.9
2025-01-10 12:52:00,25180.2,25180.2,25180.2,25180.2
2025-01-10 12:53:00,25187.8,25187.8,25187.8,25187.8
2025-01-10 12:54:00,25188.9,25188.9,25188.9,25188.9
2025-01-10 12:55:00,25186.9,25186.9,25185.6,25185.6
2025-01-10 12:56:00,25184.7,25188.7,25184.7,25188.7
2025-01-10 12:57:00,25183.5,25183.5,25181.1,25181.1
2025-01-10 12:58:00,25175.0,25175.0,25173.0,25173.0
2025-01-10 12:59:00,25170.0,25170.0,25170.0,25170.0
2025-01-10 13:00:00,25168.0,25168.0,25168.0,25168.0
2025-01-10 13:01:00,25170.0,25170.0,25170.0,25170.0
2025-01-10 13:02:00,25170.0,25170.0,25170.0,25170.0
2025-01-10 13:03:00,25170.0,25170.0,25170.0,25170.0
2025-01-10 13:04:00,25170.0,25170.0,25170.0,25170.0
2025-01-10 13:05:00,25171.2,25171.2,25168.1,25168.1
2025-01-10 13:06:00,25168.1,25168.1,25168.1,25168.1
2025-01-10 13:07:00,25167.0,25171.7,25167.0,25171.7
2025-01-10 13:08:00,25172.8,25172.8,25172.8,25172.8
2025-01-10 13:09:00,25172.8,25172.8,25172.8,25172.8
2025-01-10 13:10:00,25172.8,25172.8,25172.8,25172.8
2025-01-10 13:11:00,25167.8,25170.7,25167.8,25170.7
2025-01-10 13:12:00,25170.9,25170.9,25170.8,25170.8
2025-01-10 13:13:00,25169.0,25180.0,25169.0,25180.0
2025-01-10 13:14:00,25180.0,25180.0,25180.0,25180.0
2025-01-10 13:15:00,25185.0,25189.9,25185.0,25188.2
2025-01-10 13:16:00,25184.0,25184.0,25180.0,25180.0
2025-01-10 13:17:00,25176.7,25176.7,25176.7,25176.7
2025-01-10 13:18:00,25180.0,25180.0,25177.0,25179.0
2025-01-10 13:19:00,25179.9,25180.0,25179.9,25180.0
2025-01-10 13:20:00,25181.0,25181.0,25181.0,25181.0
2025-01-10 13:21:00,25183.5,25183.5,25183.5,25183.5
2025-01-10 13:22:00,25189.9,25190.0,25189.9,25190.0
2025-01-10 13:23:00,25191.0,25191.0,25191.0,25191.0
2025-01-10 13:24:00,25194.0,25194.0,25194.0,25194.0
2025-01-10 13:25:00,25193.0,25193.0,25193.0,25193.0
2025-01-10 13:26:00,25190.4,25190.4,25190.4,25190.4
2025-01-10 13:27:00,25198.0,25200.0,25198.0,25199.2
2025-01-10 13:28:00,25201.7,25210.6,25201.6,25210.0
2025-01-10 13:29:00,25210.0,25210.0,25210.0,25210.0
2025-01-10 13:30:00,25210.0,25210.0,25210.0,25210.0
2025-01-10 13:31:00,25200.6,25207.8,25199.3,25199.3
2025-01-10 13:32:00,25208.3,25209.0,25205.7,25205.7
2025-01-10 13:33:00,25204.4,25204.4,25196.1,25196.1
2025-01-10 13:34:00,25200.0,25205.0,25200.0,25205.0
2025-01-10 13:35:00,25205.0,25205.0,25205.0,25205.0
2025-01-10 13:36:00,25210.0,25210.0,25210.0,25210.0
2025-01-10 13:37:00,25209.0,25210.0,25209.0,25210.0
2025-01-10 13:38:00,25205.0,25205.0,25198.6,25198.6
2025-01-10 13:39:00,25206.0,25206.0,25206.0,25206.0
2025-01-10 13:40:00,25206.0,25206.0,25206.0,25206.0
2025-01-10 13:41:00,25206.0,25206.0,25206.0,25206.0
2025-01-10 13:42:00,25203.2,25203.2,25203.2,25203.2
2025-01-10 13:43:00,25209.0,25209.0,25209.0,25209.0
2025-01-10 13:44:00,25207.9,25208.5,25207.5,25207.5
2025-01-10 13:45:00,25200.7,25200.7,25200.7,25200.7
2025-01-10 13:46:00,25201.4,25201.4,25201.4,25201.4
2025-01-10 13:47:00,25193.5,25193.5,25193.5,25193.5
2025-01-10 13:48:00,25195.5,25197.0,25190.2,25190.2
2025-01-10 13:49:00,25190.2,25190.2,25190.2,25190.2
2025-01-10 13:50:00,25190.7,25190.7,25190.0,25190.0
2025-01-10 13:51:00,25190.0,25190.0,25190.0,25190.0
2025-01-10 13:52:00,25193.3,25193.3,25193.3,25193.3
2025-01-10 13:53:00,25193.3,25193.3,25193.3,25193.3
2025-01-10 13:54:00,25199.0,25199.0,25199.0,25199.0
2025-01-10 13:55:00,25200.6,25200.6,25200.6,25200.6
2025-01-10 13:56:00,25200.6,25200.6,25200.6,25200.6
2025-01-10 13:57:00,25200.6,25200.6,25200.6,25200.6
2025-01-10 13:58:00,25200.6,25200.6,25200.6,25200.6
2025-01-10 13:59:00,25200.6,25200.6,25200.6,25200.6
2025-01-10 14:00:00,25200.6,25200.6,25200.6,25200.6
2025-01-10 14:01:00,25200.9,25201.9,25200.9,25201.9
2025-01-10 14:02:00,25201.9,25201.9,25201.9,25201.9
2025-01-10 14:03:00,25200.0,25200.0,25200.0,25200.0
2025-01-10 14:04:00,25205.5,25205.5,25205.5,25205.5
2025-01-10 14:05:00,25206.9,25209.0,25206.9,25209.0
2025-01-10 14:06:00,25210.0,25210.9,25210.0,25210.9
2025-01-10 14:07:00,25215.0,25218.0,25214.4,25218.0
2025-01-10 14:08:00,25218.0,25218.0,25218.0,25218.0
2025-01-10 14:09:00,25218.0,25218.0,25218.0,25218.0
2025-01-10 14:10:00,25219.0,25225.0,25218.0,25224.9
2025-01-10 14:11:00,25223.0,25223.0,25214.2,25214.2
2025-01-10 14:12:00,25214.2,25214.2,25214.2,25214.2
2025-01-10 14:13:00,25214.2,25214.2,25214.2,25214.2
2025-01-10 14:14:00,25214.2,25214.2,25214.2,25214.2
2025-01-10 14:15:00,25217.3,25217.3,25210.0,25210.0
2025-01-10 14:16:00,25205.0,25205.0,25202.2,25202.2
2025-01-10 14:17:00,25202.2,25202.2,25202.2,25202.2
2025-01-10 14:18:00,25202.2,25202.2,25202.2,25202.2
2025-01-10 14:19:00,25202.2,25202.2,25202.2,25202.2
2025-01-10 14:20:00,25215.0,25220.0,25215.0,25220.0
2025-01-10 14:21:00,25225.0,25230.0,25225.0,25230.0
2025-01-10 14:22:00,25230.9,25230.9,25229.9,25229.9
2025-01-10 14:23:00,25229.9,25229.9,25229.9,25229.9
2025-01-10 14:24:00,25230.0,25231.0,25226.7,25231.0
2025-01-10 14:25:00,25227.5,25232.0,25227.5,25232.0
2025-01-10 14:26:00,25230.0,25230.0,25230.0,25230.0
2025-01-10 14:27:00,25227.0,25227.0,25226.0,25226.0
2025-01-10 14:28:00,25227.0,25233.0,25227.0,25233.0
2025-01-10 14:29:00,25233.0,25233.0,25233.0,25233.0
2025-01-10 14:30:00,25230.8,25233.0,25230.8,25233.0
2025-01-10 14:31:00,25230.8,25233.0,25230.0,25233.0
2025-01-10 14:32:00,25233.0,25233.0,25233.0,25233.0
2025-01-10 14:33:00,25235.0,25235.9,25235.0,25235.9
2025-01-10 14:34:00,25238.2,25238.2,25235.7,25235.7
2025-01-10 14:35:00,25239.0,25248.0,25238.6,25248.0
2025-01-10 14:36:00,25243.0,25248.0,25243.0,25247.3
2025-01-10 14:37:00,25240.0,25246.0,25240.0,25246.0
2025-01-10 14:38:00,25245.4,25246.0,25245.4,25246.0
2025-01-10 14:39:00,25246.0,25246.0,25246.0,25246.0
2025-01-10 14:40:00,25244.9,25245.0,25244.9,25245.0
2025-01-10 14:41:00,25245.0,25245.0,25245.0,25245.0
2025-01-10 14:42:00,25245.0,25245.0,25245.0,25245.0
2025-01-10 14:43:00,25243.0,25250.0,25240.0,25250.0
2025-01-10 14:44:00,25249.9,25250.0,25249.3,25250.0
2025-01-10 14:45:00,25249.9,25250.0,25249.9,25250.0
2025-01-10 14:46:00,25249.0,25250.0,25246.0,25248.8
2025-01-10 14:47:00,25246.7,25250.0,25246.7,25250.0
2025-01-10 14:48:00,25255.8,25256.0,25254.4,25254.4
2025-01-10 14:49:00,25253.0,25253.0,25253.0,25253.0
2025-01-10 14:50:00,25259.0,25259.0,25257.7,25257.7
2025-01-10 14:51:00,25255.0,25255.0,25253.5,25253.5
2025-01-10 14:52:00,25246.4,25250.9,25242.9,25247.0
2025-01-10 14:53:00,25250.0,25250.0,25250.0,25250.0
2025-01-10 14:54:00,25254.8,25254.9,25254.8,25254.9
2025-01-10 14:55:00,25255.0,25257.5,25255.0,25257.5
2025-01-10 14:56:00,25251.9,25251.9,25248.0,25250.0
2025-01-10 14:57:00,25250.0,25250.0,25250.0,25250.0
2025-01-10 14:58:00,25248.3,25248.3,25246.0,25247.7
2025-01-10 14:59:00,25247.7,25247.7,25247.7,25247.7
2025-01-10 15:00:00,25250.0,25256.0,25250.0,25254.4
2025-01-10 15:01:00,25252.1,25256.0,25245.2,25256.0
2025-01-10 15:02:00,25254.8,25256.0,25254.8,25256.0
2025-01-10 15:03:00,25256.0,25256.0,25256.0,25256.0
2025-01-10 15:04:00,25250.0,25250.0,25247.7,25247.9
2025-01-10 15:05:00,25247.5,25247.5,25247.0,25247.0
2025-01-10 15:06:00,25245.0,25245.0,25238.5,25238.5
2025-01-10 15:07:00,25238.6,25238.6,25236.3,25236.3
2025-01-10 15:08:00,25236.1,25240.4,25232.0,25232.0
2025-01-10 15:09:00,25231.7,25233.5,25230.5,25230.5
2025-01-10 15:10:00,25231.7,25233.4,25230.8,25230.9
2025-01-10 15:11:00,25232.8,25232.8,25232.7,25232.7
2025-01-10 15:12:00,25233.4,25238.9,25233.4,25238.6
2025-01-10 15:13:00,25238.8,25240.0,25237.6,25240.0
2025-01-10 15:14:00,25238.7,25239.9,25238.7,25239.9
2025-01-10 15:15:00,25240.0,25248.6,25240.0,25248.6
2025-01-10 15:16:00,25241.8,25241.8,25241.8,25241.8
2025-01-10 15:17:00,25243.6,25248.1,25243.5,25248.1
2025-01-10 15:18:00,25248.0,25248.0,25242.0,25242.0
2025-01-10 15:19:00,25248.1,25248.1,25248.1,25248.1
2025-01-10 15:20:00,25238.4,25238.4,25238.4,25238.4
2025-01-10 15:21:00,25247.8,25247.8,25240.0,25240.0
2025-01-10 15:22:00,25247.9,25248.0,25247.9,25248.0
2025-01-10 15:23:00,25248.0,25248.0,25248.0,25248.0
2025-01-10 15:24:00,25248.0,25248.0,25248.0,25248.0
2025-01-10 15:25:00,25248.5,25255.0,25248.5,25255.0
2025-01-10 15:26:00,25251.8,25255.0,25251.8,25255.0
2025-01-10 15:27:00,25256.0,25260.0,25254.8,25260.0
2025-01-10 15:28:00,25255.0,25259.6,25254.0,25255.0
2025-01-10 15:29:00,25254.1,25259.5,25254.1,25259.0
2025-01-12 09:15:00,26478.7,26481.8,26458.2,26463.6
2025-01-12 09:16:00,26465.0,26471.9,26457.0,26470.0
2025-01-12 09:17:00,26470.1,26480.0,26466.1,26468.3
2025-01-12 09:18:00,26469.2,26473.1,26464.2,26465.7
2025-01-12 09:19:00,26463.5,26467.8,26453.0,26455.1
2025-01-12 09:20:00,26455.2,26462.7,26447.9,26449.2
2025-01-12 09:21:00,26448.4,26465.0,26448.4,26460.0
2025-01-12 09:22:00,26459.0,26471.4,26457.4,26470.0
2025-01-12 09:23:00,26471.2,26472.0,26461.0,26461.7
2025-01-12 09:24:00,26462.7,26468.9,26460.1,26468.0
2025-01-12 09:25:00,26467.3,26470.0,26461.0,26465.0
2025-01-12 09:26:00,26463.3,26466.6,26453.3,26453.4
2025-01-12 09:27:00,26460.0,26464.0,26455.0,26457.0
2025-01-12 09:28:00,26456.9,26467.0,26456.0,26460.0
2025-01-12 09:29:00,26461.6,26466.0,26454.8,26455.0
2025-01-12 09:30:00,26457.4,26467.0,26457.4,26466.2
2025-01-12 09:31:00,26466.3,26467.9,26459.0,26461.8
2025-01-12 09:32:00,26460.0,26463.0,26455.0,26459.5
2025-01-12 09:33:00,26459.6,26465.0,26454.3,26465.0
2025-01-12 09:34:00,26462.9,26469.4,26462.7,26467.0
2025-01-12 09:35:00,26469.0,26470.0,26460.0,26465.0
2025-01-12 09:36:00,26466.0,26469.0,26460.9,26467.4
2025-01-12 09:37:00,26462.1,26470.0,26460.8,26469.0
2025-01-12 09:38:00,26470.0,26475.0,26467.0,26474.9
2025-01-12 09:39:00,26475.0,26475.0,26469.0,26473.0
2025-01-12 09:40:00,26475.0,26477.2,26470.0,26470.0
2025-01-12 09:41:00,26470.5,26470.5,26463.7,26470.0
2025-01-12 09:42:00,26465.2,26469.0,26459.0,26459.0
2025-01-12 09:43:00,26463.7,26463.7,26448.8,26449.0
2025-01-12 09:44:00,26450.9,26458.0,26448.0,26458.0
2025-01-12 09:45:00,26459.8,26460.0,26450.0,26450.0
2025-01-12 09:46:00,26452.8,26457.0,26447.7,26448.3
2025-01-12 09:47:00,26448.0,26460.0,26448.0,26460.0
2025-01-12 09:48:00,26459.8,26460.0,26455.4,26460.0
2025-01-12 09:49:00,26463.6,26465.0,26459.8,26461.2
2025-01-12 09:50:00,26464.2,26464.2,26455.0,26455.0
2025-01-12 09:51:00,26457.3,26457.3,26447.1,26450.0
2025-01-12 09:52:00,26449.0,26454.9,26440.0,26440.6
2025-01-12 09:53:00,26441.5,26448.3,26440.0,26440.6
2025-01-12 09:54:00,26444.6,26446.2,26437.7,26440.5
2025-01-12 09:55:00,26440.4,26447.0,26440.0,26445.0
2025-01-12 09:56:00,26441.0,26444.9,26437.0,26437.8
2025-01-12 09:57:00,26437.6,26446.0,26437.0,26446.0
2025-01-12 09:58:00,26446.7,26447.8,26442.1,26445.7
2025-01-12 09:59:00,26445.6,26446.8,26430.0,26430.1
2025-01-12 10:00:00,26432.3,26442.8,26429.8,26442.8
2025-01-12 10:01:00,26435.9,26454.0,26435.4,26446.0
2025-01-12 10:02:00,26450.0,26456.0,26442.6,26449.0
